ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,data_quality_flag
461848,male,No,36,No,marketing,0.0,Low,2.0,Cat_6,D,Complete
461963,female,No,43,Yes,artist,8.0,Low,1.0,Cat_6,A,Complete
459268,female,No,33,No,homemaker,7.0,Low,0.0,Cat_6,D,Complete
465477,male,No,31,No,healthcare,1.0,Low,3.0,Cat_2,B,Complete
460619,male,No,52,Yes,entertainment,0.0,Low,0.0,Cat_3,C,Complete
466472,male,No,38,Yes,doctor,4.0,Low,1.0,Cat_2,B,Complete
467727,male,Yes,45,Yes,artist,7.0,High,4.0,Cat_3,A,Complete
459341,male,Yes,72,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
466486,female,Yes,43,Yes,doctor,9.0,Low,2.0,Cat_4,A,Complete
460284,female,No,29,Yes,entertainment,8.0,Low,2.0,Cat_6,A,Complete
463704,male,No,45,Yes,artist,1.0,Low,2.0,Cat_6,A,Complete
460690,female,Unknown,51,No,homemaker,8.0,Low,0.0,Cat_3,A,Incomplete
467061,female,No,29,Yes,homemaker,13.0,Low,1.0,Cat_6,A,Complete
464545,male,No,43,Yes,artist,7.0,Low,3.0,Cat_6,A,Complete
464239,female,Yes,42,No,artist,0.0,Average,3.0,Cat_6,A,Complete
464996,male,Yes,47,No,entertainment,9.0,Average,6.0,Cat_6,C,Complete
461339,male,No,26,Yes,healthcare,1.0,Low,3.0,Cat_6,B,Complete
461581,female,Yes,60,Yes,lawyer,1.0,High,3.0,Cat_6,C,Complete
460623,male,Yes,41,Yes,executive,5.0,Low,2.0,Cat_1,A,Complete
467493,male,Yes,47,Yes,executive,1.0,High,4.0,,B,Complete
467407,male,No,27,Yes,artist,7.0,Low,3.0,Cat_6,D,Complete
461110,male,No,18,No,healthcare,0.0,Low,3.0,Cat_3,D,Complete
460055,female,No,46,Yes,artist,8.0,Low,1.0,Cat_6,C,Complete
466568,female,Yes,35,Yes,artist,0.0,Average,2.0,Cat_6,B,Complete
467032,female,No,25,Yes,artist,2.0,Low,2.0,Cat_6,A,Complete
463590,male,No,18,No,healthcare,0.0,Low,3.0,Cat_4,D,Complete
467225,female,No,22,No,healthcare,1.0,Low,3.0,Cat_6,D,Complete
466509,male,Yes,56,No,executive,1.0,Average,3.0,Cat_6,B,Complete
463087,female,Yes,35,Yes,homemaker,9.0,Average,2.0,Cat_4,B,Complete
459535,male,Yes,50,Yes,artist,8.0,Average,2.0,Cat_6,C,Complete
467384,male,No,42,Yes,Not Provided,0.0,Low,1.0,Cat_6,D,Incomplete
466390,female,Yes,61,Yes,homemaker,1.0,Average,0.0,Cat_3,B,Complete
463636,male,No,33,No,doctor,1.0,Low,6.0,Cat_4,A,Complete
466717,female,Yes,69,No,entertainment,1.0,Low,2.0,Cat_3,B,Complete
466731,female,Yes,38,Yes,engineer,4.0,Low,2.0,Cat_4,A,Complete
466201,male,Yes,42,Yes,doctor,1.0,Average,5.0,Cat_4,C,Complete
467729,male,Yes,61,Yes,entertainment,3.0,Average,6.0,Cat_6,B,Complete
460234,female,No,20,No,healthcare,4.0,Low,6.0,Cat_2,D,Complete
464342,female,Yes,46,Yes,engineer,1.0,Average,2.0,Cat_6,C,Complete
460915,male,Yes,40,No,entertainment,5.0,Low,4.0,Cat_3,D,Complete
466002,male,Yes,51,Yes,doctor,1.0,High,2.0,Cat_3,C,Complete
459641,female,Yes,58,Yes,artist,4.0,Average,5.0,Cat_6,C,Complete
463995,female,No,33,Yes,healthcare,1.0,Low,5.0,Cat_6,C,Complete
463903,male,No,26,No,entertainment,0.0,Low,2.0,Cat_6,A,Complete
466378,male,Yes,58,No,executive,4.0,High,3.0,Cat_6,C,Complete
459270,male,Yes,65,Yes,homemaker,0.0,High,2.0,Cat_6,A,Complete
461257,male,Yes,41,Yes,engineer,1.0,Average,2.0,Cat_4,C,Complete
461667,male,Yes,42,Yes,doctor,0.0,Average,2.0,Cat_6,C,Complete
465214,male,Yes,25,No,engineer,14.0,Low,1.0,Cat_6,D,Complete
461212,female,No,30,No,homemaker,10.0,Low,6.0,Cat_6,D,Complete
466080,male,Unknown,33,No,marketing,1.0,High,1.0,Cat_6,D,Incomplete
463608,male,Yes,25,Yes,Not Provided,0.0,Low,0.0,Cat_7,A,Incomplete
461697,male,Yes,79,No,lawyer,1.0,Low,1.0,Cat_6,D,Complete
459913,female,Yes,51,No,healthcare,0.0,High,3.0,Cat_4,D,Complete
461288,male,No,26,Yes,doctor,1.0,Low,4.0,Cat_6,C,Complete
465669,female,Yes,37,No,entertainment,2.0,Average,4.0,Cat_4,A,Complete
460934,female,No,25,No,doctor,0.0,Low,2.0,Cat_6,D,Complete
466785,male,No,41,Yes,marketing,0.0,Low,2.0,Cat_6,D,Complete
465034,female,Yes,83,Yes,executive,1.0,High,3.0,Cat_6,A,Complete
463947,male,Yes,35,Yes,entertainment,0.0,Average,3.0,Cat_6,C,Complete
465785,male,No,21,No,healthcare,3.0,Low,7.0,Cat_4,D,Complete
462856,female,No,28,Yes,engineer,0.0,Low,3.0,Cat_6,D,Complete
459898,male,Yes,45,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
463790,male,Yes,51,No,executive,0.0,Low,4.0,Cat_4,B,Complete
465487,male,No,25,Yes,entertainment,1.0,Low,3.0,Cat_6,A,Complete
465147,male,No,29,Yes,healthcare,2.0,Low,3.0,Cat_6,C,Complete
463405,male,Yes,45,No,marketing,1.0,Low,2.0,Cat_3,D,Complete
460648,female,Unknown,29,No,homemaker,8.0,Low,1.0,Cat_5,D,Incomplete
464771,female,Yes,47,No,engineer,8.0,Average,5.0,Cat_4,B,Complete
459358,female,No,56,Yes,lawyer,0.0,Low,2.0,Cat_6,D,Complete
459152,female,No,40,Yes,artist,8.0,Low,2.0,Cat_6,B,Complete
464605,female,Yes,65,Yes,lawyer,1.0,Low,1.0,Cat_6,A,Complete
466481,male,No,40,Yes,artist,2.0,Low,1.0,Cat_3,B,Complete
462097,male,Yes,42,Yes,doctor,8.0,Average,2.0,Cat_2,B,Complete
460636,male,Yes,45,Yes,artist,2.0,Average,3.0,Cat_3,D,Complete
463174,female,Yes,58,Yes,engineer,1.0,Low,1.0,Cat_3,A,Complete
463239,female,No,30,No,doctor,1.0,Low,3.0,Cat_2,D,Complete
460081,male,Yes,35,Yes,artist,10.0,High,2.0,Cat_6,B,Complete
466891,female,Yes,53,No,homemaker,9.0,Low,1.0,Cat_6,A,Complete
463519,female,Yes,58,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
467632,female,Yes,88,Yes,artist,1.0,High,2.0,Cat_6,C,Complete
465339,female,No,27,No,marketing,0.0,Low,3.0,Cat_2,C,Complete
467611,male,No,39,Yes,artist,9.0,Low,1.0,Cat_6,A,Complete
462732,female,Yes,41,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
465481,female,No,28,No,artist,1.0,Low,4.0,Cat_4,B,Complete
459095,male,Yes,35,No,entertainment,9.0,Low,3.0,Cat_1,A,Complete
464896,male,Yes,76,No,executive,1.0,High,2.0,Cat_4,A,Complete
460414,female,No,33,Yes,healthcare,0.0,Low,1.0,Cat_6,D,Complete
461420,female,Yes,59,Yes,doctor,5.0,Low,2.0,Cat_6,A,Complete
463375,female,Yes,45,Yes,doctor,0.0,Low,1.0,Cat_4,B,Complete
459546,female,Yes,81,No,lawyer,0.0,High,2.0,Cat_6,B,Complete
463796,female,No,33,No,engineer,1.0,Low,3.0,Cat_6,D,Complete
459236,female,Yes,86,No,lawyer,0.0,High,2.0,Cat_6,B,Complete
459593,male,No,19,No,healthcare,0.0,Low,4.0,Cat_6,D,Complete
466576,female,No,20,No,healthcare,0.0,Low,4.0,Cat_6,D,Complete
460633,male,Yes,37,Yes,Not Provided,0.0,High,2.0,Cat_3,A,Incomplete
462012,female,No,25,No,healthcare,0.0,Low,8.0,Cat_7,B,Complete
461198,female,No,89,Yes,lawyer,0.0,Low,1.0,Cat_6,D,Complete
462533,female,No,33,Yes,entertainment,0.0,Low,3.0,Cat_6,A,Complete
460171,female,Yes,62,Yes,artist,0.0,High,2.0,Cat_6,C,Complete
466385,female,Yes,55,Yes,artist,4.0,Average,4.0,Cat_7,C,Complete
465418,male,No,39,Yes,artist,0.0,Low,1.0,Cat_1,A,Complete
464411,male,No,30,Yes,healthcare,3.0,Low,6.0,Cat_7,D,Complete
463254,female,Yes,37,No,executive,0.0,High,2.0,Cat_1,A,Complete
461456,female,No,40,No,marketing,0.0,Low,1.0,Cat_6,A,Complete
461557,male,No,38,Yes,artist,6.0,Low,4.0,Cat_2,A,Complete
462946,male,Yes,52,No,artist,1.0,Low,2.0,Cat_6,A,Complete
463616,female,Yes,48,No,engineer,1.0,Average,5.0,Cat_3,B,Complete
462593,female,Yes,60,No,engineer,1.0,Average,5.0,Cat_4,B,Complete
464693,female,No,36,Yes,engineer,9.0,Low,1.0,Cat_4,A,Complete
459618,male,Yes,59,Yes,doctor,0.0,Average,2.0,Cat_4,C,Complete
466494,male,Yes,71,No,entertainment,0.0,Average,3.0,Cat_6,A,Complete
462223,male,Yes,78,No,Not Provided,0.0,Low,1.0,Cat_4,D,Incomplete
462432,male,Yes,37,Yes,executive,1.0,Average,2.0,Cat_6,B,Complete
464268,female,No,51,Yes,artist,0.0,Low,1.0,Cat_6,A,Complete
461305,male,No,22,No,healthcare,1.0,Low,3.0,Cat_6,D,Complete
462006,male,Yes,28,Yes,artist,1.0,Average,2.0,Cat_6,B,Complete
463917,female,No,22,No,healthcare,1.0,Low,8.0,Cat_4,D,Complete
463979,female,Yes,48,Yes,homemaker,1.0,High,2.0,Cat_2,C,Complete
465780,female,No,23,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
464795,female,No,31,No,engineer,1.0,Low,8.0,Cat_4,A,Complete
467596,male,Yes,37,No,artist,1.0,Low,5.0,Cat_3,C,Complete
459250,male,Yes,50,Yes,doctor,1.0,Average,4.0,Cat_6,C,Complete
462680,male,Yes,42,Yes,doctor,0.0,Average,4.0,Cat_6,C,Complete
460468,female,No,50,Yes,executive,1.0,Low,1.0,Cat_6,A,Complete
466131,female,No,43,Yes,artist,1.0,Low,1.0,Cat_6,D,Complete
461311,male,No,20,No,marketing,0.0,Low,4.0,Cat_6,C,Complete
464067,female,No,28,Yes,entertainment,0.0,Low,4.0,Cat_2,B,Complete
462299,female,No,33,No,healthcare,7.0,Low,6.0,Cat_6,C,Complete
466165,female,No,49,Yes,artist,0.0,Low,1.0,Cat_2,B,Complete
460237,female,No,40,Yes,healthcare,9.0,Low,1.0,Cat_4,D,Complete
459087,female,No,21,No,doctor,0.0,Low,3.0,Cat_6,C,Complete
464971,female,Yes,36,No,engineer,1.0,Low,5.0,Cat_4,A,Complete
460472,male,Yes,49,No,doctor,1.0,Average,3.0,Cat_4,A,Complete
461145,female,Yes,36,Yes,entertainment,0.0,Low,2.0,Cat_3,A,Complete
466982,male,Yes,56,Yes,artist,0.0,Average,2.0,Cat_6,B,Complete
465960,female,No,32,Yes,marketing,8.0,Low,1.0,Cat_6,D,Complete
462561,female,Yes,48,Yes,artist,4.0,Average,2.0,Cat_6,C,Complete
465555,female,Yes,66,No,lawyer,0.0,High,2.0,Cat_4,D,Complete
462096,female,No,43,Yes,homemaker,0.0,Low,1.0,Cat_4,A,Complete
466015,male,Yes,69,No,entertainment,3.0,Low,8.0,Cat_6,A,Complete
459372,female,No,27,Yes,healthcare,0.0,Low,4.0,Cat_6,B,Complete
463196,female,Yes,67,Yes,engineer,1.0,Low,1.0,Cat_6,A,Complete
463598,female,Yes,32,No,engineer,3.0,Low,2.0,Cat_6,C,Complete
464850,female,Unknown,51,No,artist,0.0,Average,3.0,Cat_4,B,Incomplete
462978,male,Yes,43,No,entertainment,0.0,Average,3.0,Cat_6,B,Complete
461988,male,Yes,36,No,engineer,0.0,Average,2.0,Cat_6,B,Complete
461635,male,Yes,43,Yes,executive,6.0,High,3.0,Cat_6,C,Complete
464687,male,Yes,36,Yes,artist,9.0,Average,5.0,Cat_4,D,Complete
466336,male,Unknown,23,No,healthcare,3.0,Low,4.0,Cat_4,D,Incomplete
459685,male,Yes,36,Yes,artist,0.0,Average,2.0,Cat_7,C,Complete
466617,female,No,23,No,healthcare,4.0,Low,3.0,Cat_6,D,Complete
465973,female,Yes,50,Yes,artist,8.0,Average,2.0,Cat_6,B,Complete
459312,male,No,22,No,healthcare,1.0,Low,4.0,Cat_4,D,Complete
459525,female,Yes,62,Yes,artist,0.0,High,3.0,Cat_6,C,Complete
467863,female,Yes,35,Yes,doctor,0.0,Average,3.0,Cat_6,C,Complete
461659,female,Yes,52,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
466272,female,Yes,68,Yes,lawyer,0.0,Average,3.0,Cat_6,C,Complete
459292,male,No,46,Yes,artist,1.0,Low,2.0,Cat_6,C,Complete
460115,female,No,28,Yes,healthcare,0.0,Low,1.0,Cat_3,A,Complete
463710,male,No,49,Yes,entertainment,0.0,Low,1.0,Cat_2,B,Complete
463856,male,Yes,37,Yes,artist,0.0,Average,2.0,Cat_4,C,Complete
467545,male,Yes,53,Yes,artist,9.0,Average,2.0,Cat_6,B,Complete
466027,female,Yes,70,No,engineer,7.0,Low,1.0,Cat_3,B,Complete
460409,female,No,43,Yes,artist,8.0,Low,4.0,Cat_6,D,Complete
465342,male,Yes,83,Yes,executive,0.0,High,2.0,Cat_6,A,Complete
460249,female,No,25,Yes,entertainment,9.0,Low,2.0,Cat_6,A,Complete
464231,male,Yes,45,Yes,artist,0.0,Average,4.0,Cat_6,C,Complete
461676,female,No,29,Yes,engineer,1.0,Low,1.0,Cat_6,A,Complete
462338,male,Yes,43,Yes,artist,9.0,Average,2.0,,C,Complete
467597,female,Yes,65,Yes,lawyer,0.0,Low,1.0,Cat_6,A,Complete
459256,female,Yes,46,Yes,artist,0.0,High,4.0,Cat_6,B,Complete
459962,male,Yes,59,Yes,artist,8.0,Low,1.0,Cat_6,B,Complete
463546,female,No,30,Yes,healthcare,0.0,Low,2.0,Cat_6,C,Complete
464197,male,Yes,29,No,healthcare,5.0,Low,2.0,Cat_6,D,Complete
465146,male,Yes,58,Yes,artist,9.0,Low,1.0,Cat_6,B,Complete
462412,male,Yes,71,No,artist,1.0,Low,5.0,Cat_6,C,Complete
464279,male,Yes,53,No,executive,1.0,Low,5.0,Cat_6,A,Complete
465466,male,Unknown,31,No,healthcare,1.0,Low,3.0,Cat_6,C,Incomplete
463381,male,Yes,36,Yes,doctor,8.0,Average,4.0,Cat_3,C,Complete
464230,male,No,33,No,engineer,0.0,Low,4.0,Cat_1,D,Complete
465394,male,No,32,Yes,engineer,0.0,Low,3.0,Cat_4,B,Complete
467600,male,Yes,41,Yes,engineer,0.0,Average,5.0,Cat_6,C,Complete
461105,female,No,49,Yes,entertainment,0.0,Low,1.0,Cat_3,D,Complete
464328,male,Yes,84,No,lawyer,1.0,High,2.0,Cat_6,B,Complete
462797,male,Yes,30,Yes,healthcare,0.0,Low,4.0,Cat_6,A,Complete
461008,male,No,26,No,healthcare,1.0,Low,4.0,Cat_3,A,Complete
461412,female,Yes,41,Yes,artist,5.0,High,3.0,Cat_5,B,Complete
462283,male,No,25,No,healthcare,4.0,Low,5.0,Cat_6,D,Complete
467683,male,Yes,26,Yes,healthcare,9.0,High,3.0,Cat_2,D,Complete
463727,female,No,27,No,doctor,0.0,Low,5.0,Cat_3,A,Complete
467174,male,Yes,41,No,executive,0.0,High,3.0,,A,Complete
459497,female,Yes,80,Yes,lawyer,0.0,Low,1.0,Cat_6,C,Complete
464407,female,Yes,50,Yes,healthcare,1.0,Low,3.0,Cat_6,D,Complete
462738,female,No,28,Yes,healthcare,0.0,Low,3.0,Cat_2,D,Complete
465116,female,Yes,66,Yes,artist,0.0,Low,2.0,Cat_6,C,Complete
462957,male,Yes,58,No,executive,1.0,High,5.0,Cat_6,B,Complete
465292,female,No,42,Yes,doctor,0.0,Low,3.0,Cat_6,B,Complete
464359,female,No,37,Yes,artist,0.0,Low,3.0,Cat_6,B,Complete
461838,male,Yes,49,Yes,artist,0.0,Low,1.0,Cat_6,C,Complete
464624,male,No,39,Yes,entertainment,3.0,Low,2.0,Cat_1,A,Complete
459034,female,No,21,No,healthcare,0.0,Low,5.0,Cat_6,D,Complete
466705,male,Yes,69,No,lawyer,0.0,Low,3.0,Cat_6,C,Complete
459849,female,Yes,50,Yes,artist,1.0,High,5.0,Cat_6,C,Complete
463273,male,Yes,37,Yes,entertainment,8.0,Average,2.0,Cat_3,B,Complete
461551,male,Yes,61,No,entertainment,1.0,Low,2.0,Cat_6,A,Complete
464129,male,Yes,52,Yes,executive,1.0,High,4.0,Cat_1,C,Complete
464031,female,No,23,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
464287,male,Yes,35,Yes,artist,0.0,Average,3.0,Cat_2,C,Complete
466069,female,Yes,49,Yes,artist,0.0,High,4.0,,B,Complete
460791,female,No,27,Yes,engineer,9.0,Low,7.0,Cat_3,C,Complete
464348,male,No,43,Yes,artist,1.0,Low,2.0,Cat_6,A,Complete
460904,female,No,35,No,entertainment,1.0,Low,1.0,Cat_6,B,Complete
466484,female,Yes,52,No,executive,1.0,Low,1.0,Cat_3,A,Complete
467663,male,Yes,31,No,doctor,0.0,Average,2.0,Cat_6,D,Complete
467885,female,No,43,Yes,doctor,0.0,Low,0.0,Cat_4,A,Complete
461674,male,Yes,48,Yes,executive,0.0,High,4.0,Cat_6,C,Complete
460601,female,Yes,37,Yes,Not Provided,0.0,Low,3.0,Cat_3,A,Incomplete
464297,male,No,26,No,artist,8.0,Low,5.0,Cat_5,A,Complete
462322,female,No,49,Yes,artist,1.0,Low,2.0,Cat_2,C,Complete
459974,male,No,37,Yes,entertainment,0.0,Low,1.0,Cat_6,A,Complete
461003,male,No,30,No,executive,13.0,Low,4.0,Cat_3,D,Complete
464939,male,No,43,No,entertainment,0.0,Low,1.0,Cat_4,D,Complete
461905,female,No,42,Yes,artist,0.0,Low,3.0,Cat_6,C,Complete
466952,male,Yes,60,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
464741,male,Yes,71,No,executive,1.0,High,0.0,Cat_1,A,Complete
460484,female,No,23,No,healthcare,4.0,Low,7.0,Cat_3,D,Complete
462346,male,Yes,81,Yes,lawyer,9.0,Low,1.0,Cat_6,B,Complete
465441,female,Yes,45,Yes,engineer,2.0,Low,1.0,Cat_4,A,Complete
461689,male,No,33,Yes,artist,1.0,Low,2.0,Cat_6,C,Complete
464846,male,No,25,No,entertainment,8.0,Low,2.0,Cat_4,D,Complete
462254,male,Yes,38,No,executive,1.0,Average,5.0,Cat_2,B,Complete
462708,male,Yes,25,Yes,executive,8.0,High,2.0,Cat_6,A,Complete
467806,male,Yes,62,Yes,artist,1.0,High,2.0,Cat_6,B,Complete
461173,male,Yes,45,Yes,artist,1.0,Low,4.0,Cat_3,B,Complete
465912,female,No,63,Yes,artist,1.0,Low,2.0,Cat_6,B,Complete
461341,female,Yes,39,Yes,artist,0.0,High,2.0,Cat_6,A,Complete
465135,female,No,25,No,engineer,1.0,Low,1.0,Cat_6,B,Complete
461654,female,No,67,Yes,artist,0.0,Low,1.0,Cat_7,B,Complete
459147,male,Yes,81,Yes,entertainment,1.0,Low,1.0,Cat_6,D,Complete
464611,male,No,31,Yes,artist,1.0,Low,4.0,Cat_7,C,Complete
460356,male,No,22,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
461591,female,No,33,No,engineer,1.0,Low,2.0,Cat_4,B,Complete
466505,female,Yes,42,No,artist,8.0,High,5.0,Cat_6,B,Complete
463112,male,Yes,70,Yes,lawyer,0.0,Low,1.0,Cat_3,A,Complete
464717,male,Yes,25,No,executive,4.0,High,8.0,Cat_4,D,Complete
459051,male,Yes,66,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
464620,female,Yes,41,Yes,artist,1.0,High,2.0,Cat_6,B,Complete
462333,female,Yes,40,Yes,artist,1.0,Low,1.0,Cat_6,D,Complete
463910,female,Yes,50,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
464196,female,Unknown,36,Yes,entertainment,8.0,Low,1.0,Cat_6,A,Incomplete
459262,female,No,31,No,entertainment,9.0,Low,4.0,Cat_6,C,Complete
467808,female,Yes,63,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
460992,male,Yes,57,No,executive,0.0,High,4.0,Cat_6,A,Complete
459950,female,No,40,Yes,artist,0.0,Low,1.0,Cat_6,A,Complete
461053,male,Yes,39,No,executive,0.0,High,4.0,Cat_3,D,Complete
467461,female,Yes,45,Yes,artist,8.0,High,3.0,Cat_6,B,Complete
463779,female,No,32,No,healthcare,0.0,Low,0.0,Cat_7,D,Complete
464177,male,No,25,Yes,healthcare,1.0,Low,3.0,Cat_6,D,Complete
463918,female,No,22,No,healthcare,0.0,Low,4.0,Cat_4,D,Complete
464326,female,No,38,Yes,artist,1.0,Low,3.0,Cat_6,A,Complete
465612,male,Yes,37,Yes,artist,9.0,Average,2.0,Cat_6,C,Complete
463872,male,Yes,78,No,lawyer,1.0,High,2.0,Cat_2,A,Complete
466883,female,Yes,37,Yes,artist,2.0,Average,2.0,Cat_6,B,Complete
467477,male,Yes,43,Yes,healthcare,5.0,Average,2.0,Cat_6,D,Complete
461307,male,No,23,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
463509,male,No,43,No,artist,0.0,Low,1.0,Cat_3,D,Complete
461470,male,Yes,43,Yes,artist,2.0,Average,2.0,Cat_6,C,Complete
466138,male,Yes,71,No,lawyer,3.0,High,2.0,Cat_6,D,Complete
460034,female,Yes,38,Yes,artist,8.0,Low,1.0,Cat_6,D,Complete
460650,female,Unknown,20,No,homemaker,13.0,Low,1.0,Cat_4,D,Incomplete
466738,female,No,27,Yes,healthcare,0.0,Low,0.0,Cat_6,D,Complete
465088,male,Yes,48,Yes,executive,9.0,High,4.0,Cat_6,B,Complete
467253,female,No,35,Yes,engineer,0.0,Low,2.0,Cat_6,D,Complete
462375,male,Yes,53,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
466337,female,Yes,41,No,engineer,0.0,Low,2.0,Cat_4,A,Complete
465924,female,No,28,Yes,marketing,0.0,Low,2.0,Cat_6,D,Complete
465788,male,No,22,No,healthcare,1.0,Low,6.0,Cat_4,D,Complete
459570,male,No,27,Yes,healthcare,0.0,Low,3.0,Cat_6,D,Complete
463934,female,Yes,43,Yes,artist,3.0,Average,2.0,Cat_6,C,Complete
459437,male,Yes,68,Yes,lawyer,0.0,High,2.0,Cat_6,B,Complete
466728,male,Yes,28,No,doctor,0.0,Average,2.0,Cat_6,A,Complete
461737,female,Yes,48,Yes,doctor,1.0,Average,6.0,Cat_4,B,Complete
460972,male,Yes,42,Yes,artist,14.0,Low,2.0,Cat_6,A,Complete
461210,female,No,38,Yes,healthcare,0.0,Low,4.0,Cat_6,A,Complete
463111,female,No,42,Yes,engineer,6.0,Low,3.0,Cat_6,D,Complete
465513,male,No,43,Yes,entertainment,1.0,Low,2.0,Cat_6,B,Complete
461732,female,Yes,46,Yes,artist,1.0,Average,2.0,Cat_2,C,Complete
459647,female,No,43,Yes,engineer,1.0,Low,2.0,Cat_6,B,Complete
460257,female,No,28,Yes,healthcare,1.0,Low,6.0,Cat_6,D,Complete
464437,female,Yes,48,Yes,engineer,0.0,Average,4.0,Cat_6,B,Complete
461544,male,Yes,82,No,lawyer,1.0,High,2.0,Cat_6,A,Complete
462749,male,Yes,49,Yes,artist,1.0,Low,2.0,Cat_6,C,Complete
461472,female,Yes,41,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
467659,male,Yes,66,Yes,entertainment,0.0,Average,2.0,Cat_6,B,Complete
466859,male,No,22,No,healthcare,0.0,Low,5.0,Cat_2,D,Complete
460101,female,No,31,Yes,healthcare,9.0,Low,3.0,Cat_3,D,Complete
461885,female,Yes,49,Yes,artist,3.0,High,5.0,Cat_6,C,Complete
460982,male,Yes,77,No,lawyer,1.0,High,2.0,Cat_6,A,Complete
460503,male,No,41,Yes,entertainment,0.0,Low,2.0,Cat_3,B,Complete
460814,male,Yes,78,No,entertainment,0.0,Low,1.0,Cat_6,D,Complete
459981,male,No,41,Yes,artist,7.0,Low,1.0,Cat_6,A,Complete
463776,female,Yes,39,Yes,artist,3.0,Average,2.0,Cat_6,C,Complete
467746,male,Yes,50,Yes,executive,0.0,High,3.0,Cat_6,B,Complete
460151,male,Yes,35,Yes,artist,3.0,Average,2.0,Cat_6,C,Complete
467145,female,Yes,52,Yes,doctor,1.0,Average,3.0,Cat_6,B,Complete
459581,female,No,35,No,Not Provided,0.0,Low,0.0,Cat_7,A,Incomplete
461101,female,Yes,50,Yes,engineer,4.0,Average,4.0,Cat_3,A,Complete
464240,male,Yes,52,No,engineer,0.0,Low,1.0,Cat_2,D,Complete
461424,male,Yes,63,No,healthcare,0.0,Average,4.0,Cat_4,B,Complete
464237,female,Yes,47,Yes,artist,0.0,Low,3.0,Cat_6,B,Complete
463566,female,Yes,41,Yes,homemaker,0.0,Average,4.0,Cat_2,C,Complete
459995,female,No,38,No,artist,4.0,Low,2.0,Cat_6,A,Complete
465896,male,No,32,No,doctor,2.0,Low,2.0,Cat_6,D,Complete
463639,male,No,31,No,healthcare,0.0,Low,6.0,Cat_6,D,Complete
463292,male,Yes,36,No,executive,1.0,High,3.0,Cat_6,B,Complete
462484,male,Yes,67,Yes,artist,0.0,Low,1.0,Cat_6,D,Complete
459680,male,No,41,Yes,entertainment,0.0,Low,1.0,Cat_6,A,Complete
465198,male,Yes,53,Yes,entertainment,8.0,Average,4.0,Cat_6,C,Complete
467820,male,Yes,51,Yes,artist,0.0,Low,1.0,Cat_3,B,Complete
465817,male,Yes,56,No,executive,0.0,Low,2.0,Cat_4,A,Complete
467661,female,Yes,45,Yes,artist,0.0,High,0.0,Cat_6,B,Complete
464244,male,Yes,72,Yes,executive,1.0,High,4.0,Cat_6,B,Complete
465717,female,Yes,42,Yes,artist,2.0,Average,2.0,Cat_6,C,Complete
460461,female,Yes,26,No,homemaker,9.0,Average,2.0,Cat_3,A,Complete
465535,female,No,29,No,entertainment,9.0,Low,0.0,Cat_2,A,Complete
466931,male,No,37,Yes,entertainment,1.0,Low,2.0,Cat_3,A,Complete
461106,male,No,18,No,healthcare,1.0,Low,4.0,Cat_3,D,Complete
465860,female,Unknown,31,Yes,doctor,1.0,Low,3.0,Cat_6,B,Incomplete
463379,male,No,29,No,marketing,1.0,Low,7.0,Cat_6,D,Complete
459331,female,No,70,Yes,lawyer,0.0,Low,1.0,Cat_6,D,Complete
466396,female,No,19,No,healthcare,1.0,Low,5.0,Cat_3,D,Complete
463135,male,Yes,46,Yes,artist,5.0,Average,2.0,Cat_3,C,Complete
463418,male,Yes,53,No,executive,1.0,High,4.0,Cat_6,A,Complete
467300,female,Yes,50,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
465518,female,Yes,43,Yes,artist,1.0,Average,3.0,Cat_4,B,Complete
461964,female,No,23,No,healthcare,0.0,Low,4.0,Cat_7,D,Complete
463190,female,Yes,61,Yes,artist,0.0,Average,2.0,Cat_4,B,Complete
461771,male,Yes,27,Yes,doctor,9.0,Average,2.0,Cat_6,A,Complete
467496,female,Yes,63,Yes,Not Provided,4.0,Average,3.0,Cat_6,A,Incomplete
466082,female,Yes,83,Yes,lawyer,1.0,Low,1.0,Cat_6,C,Complete
461241,male,Yes,32,Yes,healthcare,5.0,Low,2.0,Cat_6,D,Complete
460741,male,Yes,58,Yes,artist,1.0,Average,5.0,Cat_6,B,Complete
461752,male,Yes,67,Yes,doctor,1.0,Average,3.0,Cat_6,C,Complete
461030,female,No,19,No,healthcare,8.0,Low,5.0,Cat_3,D,Complete
